cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
444,-0.0475,-0.2519,-0.5081,6.0793,6.5874,27.1792,66.7415,45.3004,12.6443
456,-0.0471,-0.2877,-0.6688,5.4147,6.0835,26.1847,68.4007,47.5454,13.0407
468,-0.0517,-0.3210,-0.8480,4.7323,5.5804,25.1849,70.0827,50.0219,13.9460
480,-0.0511,-0.3243,-0.8651,4.2606,5.1257,23.9900,71.7494,51.9671,14.1360
492,-0.0569,-0.3530,-1.0957,3.6098,4.7055,23.0884,73.3018,54.4884,15.2467
504,-0.0583,-0.3728,-1.2868,2.8995,4.1863,21.9937,75.1067,56.5252,16.0330
516,-0.0635,-0.4148,-1.4820,2.0744,3.5565,20.6324,77.2932,59.1951,16.8811
528,-0.0644,-0.4380,-1.7027,1.5463,3.2490,19.8402,78.6135,61.1324,18.4447
540,-0.0607,-0.4399,-1.8644,0.8386,2.7030,18.6856,80.4757,63.4524,18.8436
552,-0.0692,-0.5108,-2.2595,-0.0306,2.2289,17.4692,82.5614,66.4142,19.8718
564,-0.0709,-0.5167,-2.4069,-0.6490,1.7578,16.4426,84.2065,68.5753,21.5898
576,-0.0848,-0.6005,-2.7794,-1.4006,1.3788,15.8130,85.5875,70.3412,23.2479
588,-0.0849,-0.6061,-3.0205,-2.0849,0.9356,14.7192,87.3657,72.3973,25.9344
600,-0.0948,-0.6261,-3.0311,-2.2953,0.7358,13.8561,88.4392,74.3239,27.1438
612,-0.0947,-0.6732,-3.4557,-3.2368,0.2189,13.1411,90.0957,76.4525,29.0353
624,-0.0933,-0.6891,-3.8346,-4.2416,-0.4070,11.5373,92.7043,79.5316,30.6108
636,-0.1094,-0.7744,-4.3191,-5.4063,-1.0872,10.6790,94.7274,82.4934,31.8155
648,-0.1050,-0.8391,-4.7748,-6.5431,-1.7684,9.3561,97.1870,85.5430,33.8516
660,-0.1164,-0.9194,-5.3472,-7.7060,-2.3588,8.4685,99.2375,88.5447,34.9303
672,-0.1363,-1.0407,-6.1348,-9.3457,-3.2109,7.1517,102.1940,92.0878,36.2990
684,-0.1503,-1.1571,-6.9937,-11.3366,-4.3428,6.6744,104.6621,95.2016,42.5063
696,-0.1498,-1.1738,-7.0258,-11.6813,-4.6555,6.0691,105.6121,96.6853,45.3928
708,-0.1619,-1.2660,-7.6255,-12.5362,-4.9106,5.7577,106.7784,98.1666,51.1785
720,-0.1587,-1.2420,-7.5416,-12.6656,-5.1241,5.5874,107.0783,98.2556,54.6840
732,-0.1637,-1.3278,-8.0093,-13.8126,-5.8032,5.1516,108.6610,100.2876,59.5439
744,-0.1731,-1.4053,-8.5541,-14.6366,-6.0826,4.6077,110.0290,101.8991,63.0822
756,-0.1874,-1.5230,-9.2387,-16.0836,-6.8449,4.5977,111.4859,103.5773,67.7803
768,-0.1963,-1.5653,-9.5149,-16.6808,-7.1659,4.0019,112.6789,104.7739,69.1581
780,-0.2039,-1.6324,-9.8787,-17.7609,-7.8822,3.8722,113.8887,106.4418,75.0953
792,-0.2105,-1.7748,-10.6952,-18.7096,-8.0144,3.7702,114.9394,107.3513,78.7545
804,-0.2230,-1.7832,-10.9901,-20.0924,-9.1023,3.5415,116.5510,109.2318,83.9534
816,-0.2415,-1.9071,-11.2880,-20.3693,-9.0813,3.6339,116.7354,109.2057,86.4794
828,-0.2426,-1.9879,-11.9401,-21.6749,-9.7349,3.0290,118.6460,111.3507,91.7579
840,-0.2431,-2.0061,-12.5302,-22.3925,-9.8623,3.0206,119.3719,112.3761,93.2049
852,-0.2789,-2.1482,-13.0579,-24.3042,-11.2463,2.9290,121.3751,114.5836,96.3920
864,-0.2750,-2.2234,-13.3420,-25.1352,-11.7932,2.0849,123.0503,116.9530,99.4223
876,-0.2860,-2.3972,-14.4896,-26.7224,-12.2328,2.0891,124.6333,118.8037,103.7841
888,-0.3177,-2.5232,-14.8468,-27.3296,-12.4829,2.2416,125.0881,119.0556,105.1465
900,-0.3267,-2.6069,-15.1265,-28.3055,-13.1790,1.7624,126.5431,121.1060,109.3655
912,-0.3826,-2.9180,-16.4310,-30.4654,-14.0343,1.7135,128.7519,123.3860,112.1664
924,-0.3675,-2.9579,-16.4458,-30.2988,-13.8530,1.6927,128.6061,123.2301,113.6577
936,-0.3798,-3.0229,-17.0418,-31.5829,-14.5410,1.3533,130.2295,125.3204,116.0814
948,-0.4174,-3.2258,-18.0330,-33.3500,-15.3170,1.3590,131.9910,127.1210,120.7547
960,-0.4713,-3.5856,-19.0918,-34.9594,-15.8676,1.5465,133.4129,128.7348,122.4354
972,-0.5105,-3.9397,-20.4037,-36.6446,-16.2409,1.2875,135.3571,130.5111,124.6913
984,-0.4889,-3.9423,-20.6281,-36.9343,-16.3062,1.4097,135.5246,130.7744,125.3378
996,-0.4742,-3.8575,-21.3882,-38.0396,-16.6514,1.0117,137.0279,132.6551,127.1552
1008,-0.5014,-3.9975,-22.4549,-41.3649,-18.9100,0.8523,140.5126,136.6516,131.9308
1020,-0.5675,-4.2778,-23.2132,-42.9828,-19.7696,0.5993,142.3835,138.9149,134.6464
1032,-0.5917,-4.4084,-23.3691,-42.9136,-19.5446,0.4378,142.4758,139.2536,135.6604
1044,-0.7313,-4.9203,-24.4981,-45.9979,-21.4998,0.3517,145.6461,142.3247,139.5611
1056,-0.8819,-5.4071,-25.4381,-47.2636,-21.8255,0.1649,147.0987,144.0708,141.0928
1068,-0.9765,-5.9188,-27.0551,-49.7036,-22.6486,0.1258,149.5778,146.5572,143.8340
1080,-1.0718,-6.3386,-28.2938,-51.7455,-23.4518,-0.0413,151.7868,149.0541,146.6786
1092,-1.2724,-7.1535,-30.1653,-54.9597,-24.7944,-0.4636,155.4233,153.3481,151.3980
1104,-1.5064,-8.0839,-32.3328,-58.1465,-25.8137,-0.3104,158.4570,155.8544,153.8075
1116,-1.8781,-8.8419,-33.8364,-60.4285,-26.5921,-0.4849,160.9134,158.6425,156.8821
1128,-1.9737,-9.8497,-36.0726,-64.1086,-28.0360,-0.6647,164.7732,162.5047,160.5177
1140,-2.8309,-11.3219,-38.7931,-68.5326,-29.7395,-1.1044,169.6370,168.1037,166.1773
1152,-4.0335,-13.3641,-43.0171,-74.3979,-31.3808,-1.0572,175.4551,173.8818,171.8842
1164,-4.7047,-15.1829,-46.8448,-80.8399,-33.9951,-1.2034,182.0433,180.2685,177.9004
1176,-5.1263,-16.6015,-50.3659,-86.2435,-35.8775,-1.6737,187.9171,186.9453,185.3137
1188,-5.5400,-18.4378,-54.2656,-91.6911,-37.4255,-2.0876,193.7787,193.0902,191.7183
1200,-5.7955,-19.6345,-57.2373,-97.7330,-40.4957,-2.1865,199.9196,199.0527,197.6257
