cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
276,0.0067,0.0996,1.7785,19.7941,18.0156,49.2365,30.9694,5.0340,0.6341
288,0.0062,0.0977,1.7438,19.5383,17.7944,49.5123,30.9494,4.8924,0.6041
300,0.0062,0.0972,1.7978,19.6395,17.8418,49.4891,30.8713,4.8442,0.5979
312,0.0071,0.0989,1.7879,19.7989,18.0110,49.3812,30.8199,4.7743,0.5796
324,0.0064,0.0994,1.8146,19.7425,17.9279,48.9942,31.2633,4.8862,0.5911
336,0.0072,0.1034,1.8040,19.6423,17.8383,49.4326,30.9251,4.7834,0.5669
348,0.0070,0.1043,1.8205,19.9021,18.0816,49.0992,30.9987,4.8911,0.5972
360,0.0064,0.0986,1.7998,19.8912,18.0914,49.1753,30.9335,4.8513,0.5749
372,0.0071,0.1031,1.7971,19.8241,18.0270,49.4684,30.7076,4.8384,0.5870
384,0.0072,0.1021,1.8220,19.6161,17.7941,49.2572,31.1268,4.9339,0.6336
396,0.0071,0.1049,1.7846,19.6843,17.8997,49.3293,30.9863,4.8037,0.6021
408,0.0073,0.1026,1.7843,19.5087,17.7244,49.7423,30.7490,4.8536,0.6398
420,0.0068,0.1042,1.8223,19.5942,17.7719,49.4116,30.9942,4.9614,0.6366
432,0.0065,0.1020,1.8027,19.5730,17.7703,49.3842,31.0428,4.9266,0.5973
444,0.0072,0.1029,1.7990,19.5488,17.7498,49.0746,31.3766,4.9634,0.6250
456,0.0066,0.1024,1.7590,19.3164,17.5574,49.3100,31.3736,4.9561,0.6290
468,0.0069,0.0967,1.7385,19.4094,17.6709,49.5473,31.0433,4.9608,0.6291
480,0.0064,0.0984,1.7745,19.5900,17.8155,49.4981,30.9119,4.9282,0.6447
492,0.0068,0.1008,1.7699,19.4466,17.6767,49.3053,31.2481,4.9498,0.6303
504,0.0070,0.1004,1.7968,19.4183,17.6215,49.3056,31.2761,4.9552,0.6261
516,0.0071,0.1049,1.7941,19.6533,17.8592,49.0849,31.2618,5.0354,0.6426
528,0.0066,0.1004,1.7864,19.6869,17.9005,49.2359,31.0772,5.0359,0.6413
540,0.0060,0.0960,1.7722,19.6782,17.9060,49.1767,31.1451,5.1044,0.6658
552,0.0067,0.0969,1.7629,19.5751,17.8122,49.2316,31.1932,4.9935,0.6468
564,0.0059,0.0973,1.7480,19.5216,17.7736,49.4916,30.9868,5.0082,0.6390
576,0.0066,0.0974,1.7833,19.5565,17.7732,49.1539,31.2895,4.8966,0.6648
588,0.0068,0.0973,1.7575,19.3394,17.5819,49.4214,31.2392,4.8223,0.5869
600,0.0059,0.0946,1.7347,19.3745,17.6398,49.2488,31.3767,4.9086,0.6052
612,0.0069,0.0995,1.7930,19.5901,17.7971,49.2818,31.1281,4.9120,0.6270
624,0.0057,0.0949,1.7344,19.4859,17.7515,49.4599,31.0543,4.9587,0.6498
636,0.0056,0.0928,1.7772,19.5592,17.7820,49.1461,31.2947,5.0924,0.6671
648,0.0071,0.1016,1.7962,19.6595,17.8634,49.1193,31.2212,5.0419,0.6457
660,0.0078,0.1052,1.8361,19.7403,17.9042,49.2506,31.0092,5.0015,0.6809
672,0.0073,0.0997,1.8034,19.7603,17.9569,49.0685,31.1712,4.9584,0.6805
684,0.0065,0.0983,1.7927,19.7407,17.9480,49.3171,30.9422,4.9534,0.6582
696,0.0066,0.1016,1.8117,19.6434,17.8317,49.2416,31.1150,4.9916,0.6373
708,0.0073,0.1008,1.8138,19.8676,18.0538,48.9503,31.1821,5.0443,0.6599
720,0.0076,0.1067,1.8303,19.8299,17.9996,48.9456,31.2245,5.0506,0.6236
732,0.0074,0.1018,1.8208,19.5795,17.7587,49.0988,31.3218,5.1456,0.6533
744,0.0056,0.0971,1.7932,19.4907,17.6975,49.2086,31.3007,5.1001,0.6892
756,0.0065,0.1010,1.7941,19.6047,17.8105,49.1624,31.2330,5.1267,0.6967
768,0.0062,0.0982,1.7778,19.6216,17.8438,49.1183,31.2600,5.0968,0.6592
780,0.0065,0.1025,1.8078,19.5578,17.7501,48.9891,31.4531,5.1509,0.6569
792,0.0067,0.1012,1.8047,19.5513,17.7466,49.0794,31.3694,5.1475,0.6531
804,0.0075,0.1047,1.7907,19.5463,17.7556,49.0077,31.4460,5.1992,0.7027
816,0.0072,0.1015,1.7942,19.6153,17.8210,49.1797,31.2051,5.1221,0.6692
828,0.0068,0.1007,1.8030,19.7048,17.9018,49.0219,31.2733,5.1227,0.6926
840,0.0070,0.1018,1.8115,19.8820,18.0705,49.3100,30.8080,4.9454,0.6312
852,0.0062,0.0998,1.7954,19.5977,17.8022,49.4888,30.9135,4.9125,0.6317
864,0.0064,0.0990,1.7739,19.5096,17.7357,49.4040,31.0864,4.9602,0.6258
876,0.0073,0.1043,1.8168,19.7073,17.8905,49.3385,30.9542,5.0650,0.6588
888,0.0078,0.1021,1.7952,19.8185,18.0233,49.1284,31.0531,5.0304,0.6435
900,0.0065,0.0998,1.8142,19.7674,17.9532,49.0814,31.1512,4.9742,0.6355
912,0.0073,0.1012,1.7891,19.9020,18.1129,48.8848,31.2132,5.0618,0.6819
924,0.0065,0.0988,1.8203,19.8566,18.0363,49.0321,31.1113,5.0500,0.6278
936,0.0071,0.0992,1.8070,19.7099,17.9029,49.0844,31.2057,5.1161,0.6489
948,0.0068,0.1020,1.7795,19.6376,17.8581,49.1558,31.2066,4.9675,0.6461
960,0.0071,0.1013,1.7796,19.6033,17.8237,49.1568,31.2398,5.0000,0.6711
972,0.0070,0.0977,1.7612,19.6098,17.8487,49.4371,30.9531,4.9914,0.6612
984,0.0064,0.0974,1.8107,19.6224,17.8117,49.3629,31.0147,4.9533,0.6421
996,0.0063,0.1017,1.7670,19.5583,17.7912,49.5958,30.8459,4.8137,0.6263
1008,0.0065,0.1007,1.8147,19.5888,17.7741,49.6444,30.7668,4.7766,0.6309
1020,0.0080,0.1068,1.8148,19.7979,17.9831,49.1642,31.0378,4.9630,0.6662
1032,0.0064,0.0982,1.7624,19.6504,17.8879,49.5732,30.7764,4.7965,0.6048
1044,0.0073,0.1006,1.8157,19.6931,17.8774,49.2763,31.0306,4.8292,0.6038
1056,0.0063,0.0978,1.7843,19.6891,17.9048,49.1827,31.1282,4.8702,0.6148
1068,0.0066,0.0983,1.7990,19.6078,17.8088,49.1401,31.2522,4.8503,0.5958
1080,0.0060,0.0952,1.7662,19.5565,17.7903,49.2178,31.2258,4.9831,0.6091
1092,0.0061,0.1010,1.7994,19.6737,17.8743,48.9843,31.3420,5.0176,0.6519
1104,0.0073,0.1028,1.7908,19.6343,17.8435,49.0988,31.2669,4.9996,0.6233
1116,0.0072,0.0996,1.8077,19.5903,17.7826,49.0362,31.3735,5.0790,0.6471
1128,0.0066,0.0998,1.7856,19.7358,17.9502,49.2827,30.9815,5.0283,0.6659
1140,0.0065,0.0978,1.7996,19.6163,17.8168,49.2962,31.0875,5.0224,0.6315
1152,0.0066,0.0995,1.8228,19.6509,17.8281,49.0466,31.3025,4.9869,0.6161
1164,0.0072,0.1011,1.7906,19.6826,17.8920,49.2356,31.0818,4.9826,0.6265
1176,0.0068,0.0987,1.8168,19.6039,17.7872,48.9582,31.4379,4.9882,0.6451
1188,0.0063,0.0951,1.7849,19.4905,17.7056,49.0492,31.4603,5.1385,0.7000
1200,0.0068,0.1005,1.7692,19.4644,17.6952,49.1552,31.3803,4.9897,0.6507
