cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
228,0.0019,0.0742,2.0481,24.6175,22.5694,50.7074,24.6751,3.6594,0.5027
240,0.0032,0.0786,2.0501,24.6369,22.5868,50.3524,25.0106,3.8256,0.4800
252,0.0024,0.0723,2.0916,24.7645,22.6730,50.5754,24.6601,3.7138,0.4780
264,0.0022,0.0824,2.0939,24.5182,22.4243,50.7384,24.7434,3.6199,0.4532
276,0.0008,0.0700,2.0263,24.5217,22.4954,50.4294,25.0488,3.7413,0.4704
288,0.0016,0.0755,2.0889,24.7327,22.6438,50.5006,24.7667,3.5888,0.4508
300,0.0011,0.0802,2.0863,24.5620,22.4757,50.5029,24.9351,3.6806,0.4636
312,0.0024,0.0758,2.0613,24.6866,22.6253,50.6730,24.6404,3.6169,0.4796
324,0.0028,0.0797,2.0836,24.7828,22.6992,50.3710,24.8463,3.6127,0.4390
336,0.0016,0.0727,2.0085,24.3342,22.3257,50.9278,24.7380,3.5766,0.4437
348,0.0038,0.0850,2.0732,24.5800,22.5069,50.6585,24.7615,3.6771,0.4643
360,0.0028,0.0787,2.0480,24.6135,22.5654,50.5563,24.8302,3.6774,0.4804
372,0.0025,0.0857,2.0795,24.8483,22.7688,50.5253,24.6264,3.6675,0.4548
384,0.0023,0.0815,2.0669,24.5292,22.4623,50.4986,24.9722,3.6382,0.4761
396,0.0028,0.0785,2.0752,24.3257,22.2505,50.6225,25.0519,3.6820,0.4637
408,0.0006,0.0749,2.0385,24.3284,22.2899,50.9840,24.6876,3.5522,0.4420
420,0.0020,0.0745,2.0088,24.1991,22.1903,50.6999,25.1010,3.7551,0.4748
432,0.0024,0.0831,2.0932,24.6130,22.5198,50.5281,24.8589,3.7006,0.4650
444,0.0011,0.0766,2.0430,24.4296,22.3867,50.4579,25.1125,3.7318,0.4651
456,0.0023,0.0777,2.0726,24.6013,22.5287,50.4453,24.9534,3.6823,0.4858
468,0.0029,0.0847,2.0249,24.3480,22.3231,50.6973,24.9547,3.6710,0.4509
480,0.0017,0.0752,2.0498,24.4874,22.4376,50.7914,24.7212,3.6113,0.4551
492,0.0010,0.0698,2.0197,24.5033,22.4836,50.6479,24.8488,3.7244,0.4676
504,0.0031,0.0730,2.0560,24.3852,22.3292,50.7742,24.8406,3.6831,0.4793
516,0.0031,0.0792,2.0729,24.4475,22.3746,50.5859,24.9666,3.6838,0.4950
528,0.0020,0.0765,2.0613,24.4672,22.4058,50.5891,24.9438,3.8016,0.4799
540,0.0013,0.0713,2.0195,24.5519,22.5323,50.7173,24.7308,3.7025,0.4771
552,0.0000,0.0654,1.9949,24.3257,22.3309,50.5053,25.1689,3.6857,0.4529
564,0.0002,0.0657,2.0212,24.5364,22.5153,50.8155,24.6481,3.6675,0.4825
576,0.0019,0.0751,2.1064,24.7360,22.6296,50.5602,24.7038,3.6485,0.4546
588,0.0013,0.0678,2.0367,24.4405,22.4038,50.7030,24.8564,3.7138,0.4855
600,0.0006,0.0744,2.0323,24.2732,22.2409,50.7390,24.9878,3.6603,0.4583
612,0.0024,0.0767,2.0520,24.4377,22.3857,50.4424,25.1200,3.7439,0.4816
624,0.0020,0.0751,2.0055,24.4042,22.3987,50.9357,24.6601,3.6300,0.4940
636,0.0019,0.0770,1.9961,24.5161,22.5200,50.4742,25.0097,3.7076,0.4940
648,0.0009,0.0674,2.0567,24.4894,22.4327,50.4817,25.0289,3.6716,0.4520
660,0.0029,0.0764,2.0932,24.7209,22.6277,50.7146,24.5645,3.5498,0.4576
672,0.0029,0.0842,2.1087,24.5971,22.4884,50.3270,25.0759,3.6613,0.4665
684,0.0021,0.0795,2.0878,24.5919,22.5041,50.6709,24.7371,3.5569,0.4229
696,0.0005,0.0706,2.0252,24.6740,22.6488,50.4626,24.8634,3.6693,0.4601
708,0.0025,0.0843,2.0792,24.5650,22.4857,50.4961,24.9389,3.7150,0.5036
720,0.0020,0.0825,2.0721,24.6617,22.5896,50.6702,24.6681,3.7196,0.4762
732,0.0013,0.0719,2.0424,24.4743,22.4319,50.7963,24.7294,3.6715,0.4980
744,0.0028,0.0769,2.0780,24.5555,22.4774,50.5467,24.8978,3.6814,0.4748
756,0.0023,0.0812,2.0671,24.4162,22.3491,50.4208,25.1631,3.7743,0.5226
768,0.0023,0.0771,2.1022,24.5685,22.4662,50.2727,25.1589,3.7937,0.4718
780,0.0008,0.0755,2.0359,24.2885,22.2526,50.6035,25.1079,3.7281,0.4780
792,0.0014,0.0761,2.0776,24.5154,22.4379,50.6086,24.8760,3.6567,0.4705
804,0.0019,0.0774,2.0544,24.3556,22.3012,50.4461,25.1983,3.7153,0.4765
816,0.0010,0.0717,2.0500,24.5468,22.4968,50.4151,25.0380,3.7405,0.4803
828,0.0017,0.0767,2.1011,24.4714,22.3702,50.6404,24.8882,3.6917,0.4826
840,0.0018,0.0788,2.1005,24.9877,22.8873,50.6541,24.3582,3.5899,0.4467
852,0.0022,0.0819,2.0773,24.5558,22.4785,50.7939,24.6503,3.6193,0.4720
864,0.0020,0.0795,2.0855,24.6613,22.5758,50.5799,24.7588,3.6294,0.4604
876,0.0024,0.0801,2.1166,24.6972,22.5806,50.5277,24.7750,3.6482,0.4714
888,0.0011,0.0753,2.0797,24.6361,22.5564,50.4928,24.8711,3.6062,0.4443
900,0.0025,0.0795,2.0541,24.5153,22.4612,50.5593,24.9254,3.7577,0.4834
912,0.0023,0.0811,2.0242,24.5593,22.5351,50.5580,24.8827,3.7061,0.4782
924,0.0010,0.0783,2.0972,24.7753,22.6781,50.2943,24.9304,3.7678,0.5020
936,0.0015,0.0785,2.0421,24.6081,22.5660,50.3998,24.9921,3.7476,0.4598
948,0.0011,0.0751,2.0933,24.6071,22.5138,50.8094,24.5835,3.6323,0.4526
960,0.0017,0.0776,2.0566,24.7070,22.6504,50.4238,24.8692,3.6768,0.4515
972,0.0023,0.0827,2.0631,24.5025,22.4394,50.6345,24.8631,3.7377,0.4920
984,0.0025,0.0793,2.0265,24.2887,22.2623,50.7245,24.9868,3.6636,0.4725
996,0.0020,0.0798,2.0439,24.5939,22.5500,51.1217,24.2845,3.5459,0.4449
1008,0.0018,0.0791,2.0859,24.5137,22.4277,50.5524,24.9339,3.6254,0.4758
1020,0.0020,0.0782,2.0711,24.5858,22.5147,50.3485,25.0657,3.8247,0.4885
1032,0.0020,0.0715,2.0519,24.5809,22.5290,50.7969,24.6222,3.5467,0.4434
1044,0.0011,0.0790,2.1077,24.5663,22.4585,50.3391,25.0946,3.8035,0.4945
1056,0.0011,0.0761,2.0309,24.3165,22.2856,50.6895,24.9939,3.6873,0.5067
1068,0.0009,0.0745,2.0317,24.6277,22.5960,50.4924,24.8799,3.7458,0.5237
1080,0.0034,0.0796,1.9803,24.2556,22.2753,50.6179,25.1265,3.6766,0.4774
1092,0.0025,0.0779,2.0984,24.5817,22.4832,50.4135,25.0048,3.7185,0.4960
1104,0.0019,0.0799,2.0618,24.6632,22.6015,50.5214,24.8154,3.5915,0.4374
1116,0.0040,0.0869,2.1067,24.5254,22.4187,50.5051,24.9695,3.7291,0.4721
1128,0.0008,0.0749,2.0708,24.4880,22.4172,50.6937,24.8183,3.6896,0.4542
1140,0.0019,0.0775,2.0729,24.6118,22.5390,50.4724,24.9158,3.6421,0.4458
1152,0.0036,0.0891,2.1278,24.6017,22.4739,50.6372,24.7611,3.6456,0.4741
1164,0.0020,0.0756,2.1206,24.5324,22.4118,50.5477,24.9200,3.7027,0.4880
1176,0.0017,0.0772,2.0492,24.6723,22.6231,50.3908,24.9368,3.6738,0.4808
1188,0.0023,0.0806,2.0951,24.4986,22.4035,50.2403,25.2611,3.8380,0.4983
1200,0.0036,0.0788,2.0621,24.5937,22.5316,50.4996,24.9067,3.6484,0.4607
