cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
816,0.0073,0.1592,3.1258,29.7466,26.6208,49.5491,20.7043,2.7651,0.3347
828,0.0101,0.1626,3.1018,29.6333,26.5315,49.7179,20.6488,2.7538,0.3320
840,0.0090,0.1660,3.1362,29.5454,26.4092,49.6253,20.8293,2.7733,0.3243
852,0.0109,0.1727,3.1269,29.5196,26.3926,49.5878,20.8927,2.8266,0.3401
864,0.0112,0.1709,3.1477,29.5701,26.4224,49.5236,20.9063,2.8161,0.3364
876,0.0107,0.1656,3.0715,29.2381,26.1666,49.6810,21.0808,2.8385,0.3476
888,0.0103,0.1669,3.0825,29.4601,26.3776,49.8006,20.7393,2.7725,0.3443
900,0.0096,0.1710,3.0551,29.1933,26.1383,49.9470,20.8596,2.7915,0.3383
912,0.0111,0.1788,3.1482,29.3234,26.1752,49.7513,20.9253,2.7945,0.3404
924,0.0086,0.1644,3.1037,29.3661,26.2624,49.8519,20.7820,2.7734,0.3300
936,0.0107,0.1728,3.1111,29.3816,26.2704,49.6682,20.9502,2.8041,0.3264
948,0.0101,0.1728,3.1136,29.3727,26.2591,49.5794,21.0480,2.8854,0.3476
960,0.0100,0.1626,3.1013,29.2182,26.1169,49.6708,21.1110,2.8466,0.3447
972,0.0121,0.1769,3.1215,29.3965,26.2750,49.6692,20.9343,2.8882,0.3646
984,0.0114,0.1796,3.1806,29.3641,26.1835,49.7963,20.8396,2.7519,0.3296
996,0.0114,0.1776,3.0914,29.3498,26.2584,49.7103,20.9399,2.7921,0.3438
1008,0.0112,0.1807,3.1248,29.1512,26.0264,49.8077,21.0412,2.8065,0.3373
1020,0.0107,0.1786,3.1216,29.0117,25.8901,49.7050,21.2833,2.8840,0.3416
1032,0.0115,0.1711,3.1190,29.0785,25.9595,49.6533,21.2682,2.8872,0.3554
1044,0.0108,0.1750,3.1201,29.2680,26.1479,49.6835,21.0484,2.8395,0.3538
1056,0.0110,0.1760,3.1156,29.2096,26.0941,49.6689,21.1215,2.8536,0.3604
1068,0.0104,0.1746,3.1438,29.2817,26.1379,49.6598,21.0585,2.8102,0.3299
1080,0.0111,0.1800,3.1475,29.0389,25.8914,49.7959,21.1652,2.8646,0.3435
1092,0.0125,0.1835,3.1090,29.0881,25.9790,49.7213,21.1906,2.8287,0.3382
1104,0.0114,0.1797,3.0946,29.0873,25.9927,49.6810,21.2318,2.8048,0.3478
1116,0.0105,0.1780,3.1086,29.0178,25.9091,49.7269,21.2553,2.9166,0.3564
1128,0.0123,0.1719,3.0999,29.1571,26.0572,49.7465,21.0964,2.8367,0.3419
1140,0.0119,0.1809,3.1273,29.0281,25.9008,49.8997,21.0722,2.8331,0.3411
1152,0.0121,0.1869,3.1528,29.1012,25.9484,49.7084,21.1903,2.8876,0.3472
1164,0.0120,0.1822,3.0915,28.7779,25.6864,49.9374,21.2847,2.8784,0.3487
1176,0.0115,0.1779,3.0875,28.8804,25.7929,49.8090,21.3106,2.8706,0.3360
1188,0.0101,0.1789,3.1142,28.7536,25.6394,49.9870,21.2594,2.8554,0.3410
1200,0.0120,0.1838,3.1126,28.6902,25.5776,49.9611,21.3487,2.8525,0.3260
