cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,0.0000,0.0000,0.3521,20.3325,19.9804,46.7341,32.9334,8.6895,2.2900
24,0.0012,0.0640,1.6954,19.5436,17.8482,46.3165,34.1399,5.8509,0.8259
36,0.0008,0.0587,1.7490,20.4423,18.6934,46.8519,32.7058,5.5933,0.7360
48,0.0000,0.0530,1.6822,20.1469,18.4647,46.7992,33.0539,5.6356,0.7769
60,0.0008,0.0578,1.7023,20.0453,18.3430,46.7932,33.1615,5.6410,0.7372
72,0.0000,0.0510,1.7027,20.0609,18.3583,46.9135,33.0256,5.5423,0.7661
84,0.0000,0.0630,1.7327,20.0462,18.3135,46.6133,33.3405,5.7256,0.8280
96,0.0005,0.0576,1.6777,20.0465,18.3688,46.4897,33.4638,5.6544,0.7161
108,0.0003,0.0541,1.6896,19.9492,18.2596,46.9368,33.1141,5.6289,0.7666
120,0.0023,0.0628,1.7158,20.2001,18.4844,46.7236,33.0763,5.5223,0.7469
132,0.0002,0.0566,1.7169,20.2352,18.5183,46.6760,33.0887,5.6760,0.7972
144,0.0009,0.0544,1.6911,20.0771,18.3861,46.6951,33.2277,5.7411,0.7797
156,0.0005,0.0540,1.6600,20.0036,18.3436,46.8006,33.1958,5.6227,0.7476
168,0.0015,0.0597,1.6931,20.1122,18.4191,46.9963,32.8915,5.7347,0.8041
180,0.0000,0.0527,1.6671,19.9559,18.2887,46.8612,33.1829,5.6779,0.7600
192,0.0000,0.0518,1.6604,20.0831,18.4227,46.9788,32.9381,5.6133,0.7287
204,0.0011,0.0633,1.7421,20.2099,18.4678,46.7935,32.9965,5.6942,0.8153
216,0.0012,0.0589,1.6929,20.1782,18.4853,46.6375,33.1842,5.6011,0.7431
228,0.0014,0.0626,1.6940,20.0308,18.3368,46.7007,33.2685,5.6699,0.7713
240,0.0000,0.0541,1.6687,19.8603,18.1916,47.1128,33.0269,5.6542,0.7277
252,0.0005,0.0552,1.6797,20.0214,18.3417,46.7848,33.1938,5.7940,0.7758
264,0.0000,0.0586,1.7163,20.0147,18.2984,46.8787,33.1065,5.4919,0.7214
276,0.0001,0.0597,1.7063,20.0203,18.3140,46.7673,33.2124,5.7213,0.7905
288,0.0005,0.0581,1.6778,20.1345,18.4567,46.9480,32.9174,5.5354,0.6798
300,0.0003,0.0583,1.7392,20.2528,18.5136,46.6970,33.0502,5.6198,0.7731
312,0.0007,0.0536,1.6727,19.7508,18.0781,46.9296,33.3196,5.6815,0.8184
324,0.0000,0.0477,1.6753,20.0772,18.4019,46.6984,33.2245,5.8909,0.8211
336,0.0010,0.0606,1.6876,20.0397,18.3521,46.7612,33.1991,5.6467,0.7509
348,0.0000,0.0548,1.6741,20.1227,18.4486,46.9298,32.9475,5.4755,0.6859
