cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
0,-0.0167,-0.1669,-0.0302,7.6615,7.6916,40.1626,52.1759,14.9696,3.5104
12,0.0029,0.0827,1.5813,15.6777,14.0964,38.6889,45.6334,9.5484,1.7587
24,0.0052,0.0901,1.6195,16.1158,14.4963,40.8346,43.0496,7.7607,1.0704
36,0.0054,0.0928,1.6213,16.0813,14.4600,41.4781,42.4406,7.1884,0.9515
48,0.0052,0.0880,1.6119,16.2795,14.6676,41.4241,42.2964,7.0240,0.8676
60,0.0053,0.0865,1.5783,15.9330,14.3547,41.8430,42.2240,6.9697,0.8637
72,0.0037,0.0869,1.6233,16.0619,14.4387,41.7255,42.2126,7.0203,0.9330
84,0.0055,0.0891,1.6099,16.0297,14.4198,41.8251,42.1452,7.1460,0.8962
96,0.0031,0.0847,1.6221,16.0503,14.4282,41.7043,42.2454,7.0194,0.8886
108,0.0033,0.0899,1.6312,16.1732,14.5420,41.5429,42.2840,6.9405,0.8749
120,0.0052,0.0885,1.6015,16.0417,14.4402,41.8184,42.1399,7.0254,0.9108
132,0.0037,0.0863,1.6248,16.2974,14.6726,41.5328,42.1698,7.1585,0.9086
144,0.0022,0.0851,1.6258,16.1786,14.5528,41.7350,42.0864,7.0678,0.8733
156,0.0053,0.0902,1.5982,16.1957,14.5975,41.9320,41.8723,7.1258,0.9080
168,0.0058,0.0915,1.6198,16.3557,14.7358,41.6786,41.9657,7.1397,0.9067
180,0.0047,0.0925,1.6106,16.1160,14.5054,41.7246,42.1594,7.0840,0.8745
192,0.0030,0.0843,1.6249,16.3562,14.7313,41.7493,41.8945,7.0158,0.9275
204,0.0022,0.0822,1.5996,16.1240,14.5245,41.7179,42.1581,7.0156,0.8537
216,0.0053,0.0902,1.6377,16.2929,14.6552,41.6354,42.0717,7.0331,0.8776
228,0.0038,0.0851,1.5768,15.9514,14.3746,41.8622,42.1864,7.1554,0.8990
240,0.0051,0.0900,1.6204,16.1105,14.4901,41.8101,42.0794,7.1566,0.9021
252,0.0053,0.0884,1.5896,15.9699,14.3804,41.8140,42.2160,6.9735,0.8625
264,0.0050,0.0887,1.6176,16.0792,14.4616,41.6244,42.2964,7.1489,0.9164
276,0.0055,0.0886,1.5829,15.9923,14.4094,42.0280,41.9797,7.0284,0.8409
288,0.0045,0.0885,1.6147,16.1024,14.4877,41.7757,42.1219,7.0467,0.8882
300,0.0053,0.0882,1.5816,15.8848,14.3032,41.7402,42.3750,7.0101,0.9185
312,0.0049,0.0895,1.6081,16.1964,14.5883,41.6948,42.1088,7.3544,0.9515
324,0.0047,0.0862,1.5916,16.1752,14.5837,41.7784,42.0463,7.1117,0.8799
336,0.0034,0.0862,1.6266,16.3439,14.7173,41.4960,42.1600,7.0268,0.8516
348,0.0040,0.0831,1.6154,16.1538,14.5384,41.9696,41.8765,7.1118,0.8737
360,0.0037,0.0824,1.5583,16.0746,14.5163,41.8064,42.1190,7.2049,0.9097
372,0.0041,0.0860,1.6199,16.1771,14.5572,41.6076,42.2153,7.2327,0.8788
384,0.0045,0.0869,1.6121,16.1114,14.4993,41.5977,42.2909,7.1319,0.9192
396,0.0021,0.0864,1.6115,16.0304,14.4190,41.6934,42.2761,7.1211,0.9118
408,0.0021,0.0889,1.6359,16.2511,14.6152,41.5827,42.1661,7.2021,0.9023
420,0.0043,0.0877,1.6088,16.0521,14.4433,42.0175,41.9304,7.0223,0.8430
432,0.0048,0.0914,1.6233,16.1564,14.5331,41.8221,42.0215,7.0056,0.8856
444,0.0050,0.0879,1.6169,16.1475,14.5306,41.9155,41.9370,7.0790,0.8714
456,0.0029,0.0904,1.6302,16.2178,14.5876,41.3885,42.3937,7.1418,0.8475
468,0.0045,0.0888,1.6318,16.1183,14.4865,41.6323,42.2494,7.1744,0.9241
480,0.0054,0.0880,1.5851,16.2733,14.6882,41.5886,42.1381,7.0019,0.9057
