cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
756,-0.0160,0.0142,2.0588,23.0442,20.9854,43.3390,33.6168,15.8985,6.7011
768,-0.0148,0.0182,2.0670,23.0750,21.0080,43.2235,33.7015,15.9544,6.7721
780,-0.0102,0.0330,2.1272,23.2449,21.1177,43.0238,33.7313,16.0302,6.8392
792,-0.0105,0.0331,2.1493,23.1411,20.9918,43.1474,33.7115,16.1531,6.8987
804,-0.0187,0.0216,2.1264,23.1827,21.0563,43.0951,33.7222,16.3675,6.9298
816,-0.0204,0.0117,2.1060,23.1436,21.0376,42.8752,33.9812,16.4481,6.9758
828,-0.0163,0.0349,2.1547,23.1778,21.0231,42.9163,33.9059,16.4146,7.1188
840,-0.0137,0.0517,2.2187,23.3102,21.0916,42.7246,33.9652,16.5400,7.1120
852,-0.0124,0.0497,2.2578,23.5058,21.2480,42.5044,33.9898,16.6050,7.2384
864,-0.0109,0.0461,2.1740,23.2756,21.1016,42.7605,33.9639,16.6451,7.1973
876,-0.0133,0.0369,2.1906,23.0922,20.9016,42.8462,34.0616,16.8480,7.2467
888,-0.0129,0.0604,2.2279,23.2597,21.0318,42.4561,34.2842,16.8693,7.2801
900,-0.0161,0.0289,2.1614,23.0443,20.8828,42.5533,34.4025,16.9682,7.3191
912,-0.0150,0.0437,2.1674,23.0514,20.8839,42.4453,34.5034,17.1611,7.3772
924,-0.0129,0.0465,2.1674,22.9748,20.8073,42.5181,34.5072,17.1359,7.4879
936,-0.0130,0.0445,2.1855,22.9807,20.7952,42.3505,34.6688,17.2860,7.4692
948,-0.0110,0.0595,2.2468,22.9993,20.7525,42.2902,34.7105,17.4462,7.5750
960,-0.0113,0.0582,2.2639,23.1271,20.8632,42.2114,34.6614,17.4514,7.5555
972,-0.0082,0.0548,2.1915,23.0830,20.8914,42.1228,34.7943,17.3972,7.6203
984,-0.0067,0.0671,2.2225,23.0766,20.8542,42.1367,34.7867,17.6311,7.6775
996,-0.0098,0.0630,2.2492,23.0016,20.7524,42.1988,34.7996,17.6466,7.7098
1008,-0.0144,0.0520,2.2906,23.1790,20.8884,41.8727,34.9483,17.7976,7.7340
1020,-0.0127,0.0711,2.2909,23.0625,20.7716,41.8392,35.0983,17.8310,7.7511
1032,-0.0141,0.0554,2.2637,23.0490,20.7853,41.7366,35.2144,18.0622,7.8095
1044,-0.0074,0.0695,2.2735,23.2562,20.9827,41.6654,35.0784,18.0432,7.8459
1056,-0.0037,0.0928,2.3340,23.2750,20.9411,41.7431,34.9819,18.1624,7.9001
1068,-0.0046,0.0765,2.2998,22.9703,20.6705,41.5698,35.4599,18.2366,7.9519
1080,-0.0061,0.0873,2.3281,23.1187,20.7905,41.4481,35.4332,18.2910,7.9811
1092,-0.0079,0.0705,2.3144,23.0552,20.7408,41.3585,35.5863,18.4580,8.0190
1104,-0.0051,0.0885,2.3492,23.0990,20.7498,41.3705,35.5304,18.4633,8.0460
1116,-0.0088,0.0867,2.3276,22.8477,20.5201,41.3802,35.7721,18.6305,8.1235
1128,-0.0095,0.0737,2.3082,22.8243,20.5161,41.2298,35.9459,18.8177,8.1457
1140,-0.0052,0.0772,2.3242,23.0531,20.7290,41.2294,35.7175,18.8483,8.2053
1152,-0.0047,0.0875,2.3182,22.9470,20.6288,41.2220,35.8310,19.0060,8.2505
1164,-0.0038,0.0912,2.3586,22.9719,20.6133,41.2804,35.7477,19.0257,8.2648
1176,-0.0017,0.0959,2.3442,22.8307,20.4865,41.1957,35.9737,19.0979,8.2914
1188,-0.0008,0.1023,2.3931,22.9335,20.5404,41.0220,36.0445,19.1894,8.3463
1200,-0.0014,0.1073,2.3590,22.9151,20.5562,41.1286,35.9563,19.2785,8.4013
