cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
276,-0.0338,-0.1217,0.9333,17.6829,16.7496,43.2520,39.0651,16.8322,5.4393
288,-0.0411,-0.1578,0.8743,17.2190,16.3447,43.5455,39.2355,17.2114,5.5406
300,-0.0384,-0.1206,0.9365,17.3001,16.3636,43.0284,39.6715,17.4388,5.7060
312,-0.0359,-0.1243,0.9692,17.3183,16.3491,42.5790,40.1027,17.8231,5.9592
324,-0.0443,-0.1675,0.8632,17.2561,16.3929,42.4677,40.2762,18.1986,6.1325
336,-0.0457,-0.1614,0.8418,16.7933,15.9515,42.5242,40.6825,18.8847,6.2472
348,-0.0310,-0.1262,0.8690,16.8448,15.9757,42.2705,40.8848,19.0331,6.3074
360,-0.0355,-0.1299,0.8895,16.9496,16.0601,41.9652,41.0852,19.5280,6.3698
372,-0.0339,-0.1336,0.8180,16.6757,15.8576,42.0469,41.2774,20.1034,6.6323
384,-0.0445,-0.1586,0.7683,16.5652,15.7969,41.7646,41.6702,20.4550,6.6765
396,-0.0387,-0.1344,0.8872,16.6136,15.7264,41.6500,41.7364,20.8818,6.8480
408,-0.0416,-0.1575,0.7775,16.5734,15.7959,41.4544,41.9722,21.2430,7.0099
420,-0.0419,-0.1564,0.7690,16.3116,15.5426,41.2363,42.4521,21.6415,7.1813
432,-0.0448,-0.1784,0.7000,16.0989,15.3990,40.9052,42.9958,22.0748,7.2972
444,-0.0350,-0.1523,0.7050,15.7808,15.0759,40.8410,43.3782,22.5405,7.4345
456,-0.0351,-0.1312,0.7963,15.8408,15.0445,40.4335,43.7258,23.0786,7.7547
468,-0.0330,-0.1422,0.7121,15.7088,14.9967,40.3991,43.8921,23.4323,7.8920
480,-0.0376,-0.1463,0.8089,16.0136,15.2047,40.0310,43.9555,23.8449,7.9525
492,-0.0320,-0.1525,0.6510,15.6091,14.9581,39.8949,44.4960,24.6165,8.1869
504,-0.0377,-0.1591,0.6422,15.3476,14.7053,39.7936,44.8589,24.8876,8.3267
516,-0.0420,-0.1685,0.6950,15.2226,14.5275,39.2410,45.5364,25.4861,8.6844
528,-0.0438,-0.1760,0.5852,15.2760,14.6908,39.1204,45.6035,25.8422,8.6680
540,-0.0373,-0.1640,0.5664,14.8365,14.2702,39.0312,46.1322,26.5121,8.8570
552,-0.0470,-0.2072,0.4720,14.7139,14.2419,38.8382,46.4479,26.9661,8.9620
564,-0.0463,-0.1799,0.5825,14.5224,13.9399,38.5083,46.9693,27.3893,9.1417
576,-0.0416,-0.1895,0.5261,14.5351,14.0090,38.0240,47.4409,28.0477,9.3730
588,-0.0485,-0.1928,0.4677,14.5024,14.0347,38.0277,47.4700,28.4335,9.4421
600,-0.0481,-0.2083,0.4570,14.2790,13.8220,37.5587,48.1623,28.9748,9.6147
612,-0.0400,-0.1605,0.5007,14.2540,13.7533,37.2655,48.4804,29.4555,9.8009
624,-0.0446,-0.1922,0.4578,14.1167,13.6589,37.3131,48.5702,29.5946,9.7855
636,-0.0394,-0.1862,0.4112,13.8087,13.3975,37.0873,49.1040,30.1074,9.9139
648,-0.0411,-0.1689,0.4678,13.8561,13.3883,36.8358,49.3081,30.7223,10.0041
660,-0.0467,-0.2123,0.3292,13.3250,12.9958,36.6670,50.0080,31.2641,10.1480
672,-0.0419,-0.2095,0.3467,13.4438,13.0971,36.1885,50.3677,31.9388,10.3159
684,-0.0509,-0.2403,0.2387,13.0327,12.7939,35.9251,51.0422,32.7056,10.4631
696,-0.0419,-0.2133,0.2397,12.9466,12.7069,35.7886,51.2648,33.1863,10.7798
708,-0.0427,-0.1945,0.3475,13.0198,12.6723,35.3810,51.5992,33.5111,10.8081
720,-0.0433,-0.2076,0.3008,12.8561,12.5553,35.1497,51.9942,34.0986,11.2427
732,-0.0466,-0.2289,0.1819,12.4183,12.2364,35.1253,52.4564,34.4697,11.1557
744,-0.0479,-0.2328,0.1334,12.3943,12.2609,34.7291,52.8766,35.0891,11.6220
756,-0.0483,-0.2328,0.1605,12.1770,12.0165,34.4246,53.3984,35.4433,11.7978
768,-0.0462,-0.2393,0.1314,11.9794,11.8480,34.3824,53.6383,35.7578,11.8000
780,-0.0428,-0.2309,0.1188,11.9476,11.8287,33.9389,54.1135,36.4759,12.0192
792,-0.0382,-0.2068,0.1736,11.9695,11.7958,33.6902,54.3404,37.0064,12.1113
804,-0.0492,-0.2355,0.0858,11.4536,11.3678,33.2253,55.3211,37.7205,12.2539
816,-0.0504,-0.2502,0.0281,11.4506,11.4225,32.9185,55.6310,38.4830,12.5109
828,-0.0464,-0.2547,-0.0294,11.1404,11.1698,32.9657,55.8939,38.6633,12.3827
840,-0.0471,-0.2318,0.0229,11.0978,11.0750,32.6006,56.3015,39.2678,12.4855
852,-0.0445,-0.2277,0.0254,11.0351,11.0097,32.4709,56.4940,39.6060,12.8083
864,-0.0493,-0.2431,0.0530,11.1518,11.0988,32.2277,56.6205,39.9657,13.2569
876,-0.0428,-0.2341,-0.0306,10.8073,10.8379,32.4775,56.7152,39.9778,13.4332
888,-0.0490,-0.2508,0.0226,10.9118,10.8892,32.0361,57.0521,40.1755,13.2804
900,-0.0502,-0.2590,-0.0642,10.6625,10.7267,31.9166,57.4209,40.8039,13.6322
912,-0.0463,-0.2420,-0.0706,10.5840,10.6546,31.6730,57.7430,41.1979,13.7340
924,-0.0488,-0.2489,-0.0815,10.4477,10.5292,31.4815,58.0709,41.4253,13.6354
936,-0.0425,-0.2688,-0.1724,10.1656,10.3380,31.0454,58.7890,42.2063,13.9155
948,-0.0478,-0.2642,-0.2157,9.8307,10.0463,30.7955,59.3738,42.7096,14.0211
960,-0.0543,-0.2921,-0.2646,9.7050,9.9696,30.2980,59.9971,43.3760,14.5623
972,-0.0498,-0.2582,-0.1923,9.7961,9.9883,30.1229,60.0811,43.9186,14.3939
984,-0.0478,-0.2669,-0.2792,9.4453,9.7246,30.1050,60.4497,44.5072,14.5340
996,-0.0472,-0.2882,-0.3173,9.3385,9.6558,29.8057,60.8558,45.1351,15.1065
1008,-0.0550,-0.2846,-0.2947,9.2029,9.4975,29.7930,61.0041,45.1671,15.0500
1020,-0.0529,-0.2868,-0.3424,9.1056,9.4481,29.5948,61.2996,45.8218,15.1957
1032,-0.0509,-0.3056,-0.4346,8.9005,9.3351,29.3052,61.7944,46.3508,15.2812
1044,-0.0515,-0.2857,-0.4094,8.6212,9.0306,28.9376,62.4412,47.1293,15.5425
1056,-0.0565,-0.3027,-0.4043,8.6440,9.0483,28.8800,62.4760,47.4886,15.5920
1068,-0.0579,-0.3030,-0.4379,8.5187,8.9567,28.4609,63.0204,47.9674,16.2312
1080,-0.0494,-0.2807,-0.4268,8.5259,8.9528,28.2341,63.2400,48.1972,16.0271
1092,-0.0547,-0.3052,-0.5121,8.2380,8.7501,28.1745,63.5874,48.7655,16.6351
1104,-0.0531,-0.3146,-0.5052,8.2257,8.7308,28.1102,63.6642,48.7852,16.5059
1116,-0.0523,-0.2991,-0.5053,8.1437,8.6490,27.8473,64.0090,49.2897,16.5791
1128,-0.0529,-0.3295,-0.5809,7.7893,8.3702,27.3903,64.8204,50.0116,16.8062
1140,-0.0530,-0.3221,-0.5892,7.7710,8.3602,27.3091,64.9200,50.1020,17.0305
1152,-0.0598,-0.3395,-0.6586,7.7533,8.4119,27.2975,64.9491,50.2739,17.5050
1164,-0.0506,-0.3245,-0.6342,7.7062,8.3404,27.2115,65.0823,50.5254,17.3147
1176,-0.0555,-0.3157,-0.6125,7.6031,8.2156,26.9998,65.3972,50.8745,17.6564
1188,-0.0567,-0.3273,-0.7142,7.4638,8.1780,26.9140,65.6222,51.0491,17.2871
1200,-0.0534,-0.3313,-0.7223,7.1977,7.9200,26.6913,66.1110,51.6322,17.6046
