cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12,0.0040,0.1130,2.4973,25.8236,23.3262,49.2290,24.9474,4.1315,0.6330
24,0.0000,0.0772,2.6055,28.1433,25.5378,49.7271,22.1296,3.1693,0.4217
36,0.0000,0.0672,2.4023,27.9754,25.5731,50.1932,21.8314,3.0066,0.3809
48,0.0000,0.0575,2.3581,28.0356,25.6775,50.2756,21.6889,2.9984,0.3727
60,0.0000,0.0549,2.3998,28.0684,25.6685,50.2534,21.6782,3.0091,0.3710
72,0.0000,0.0610,2.3423,27.6171,25.2749,50.3925,21.9903,3.0091,0.3658
84,0.0000,0.0549,2.3416,27.8931,25.5515,50.2621,21.8448,3.0038,0.3767
96,0.0000,0.0467,2.2289,27.5556,25.3267,50.5672,21.8772,3.0044,0.3721
108,0.0000,0.0548,2.3223,27.7366,25.4143,50.5757,21.6877,2.9500,0.3570
120,0.0000,0.0337,2.2051,27.5867,25.3816,50.4171,21.9961,3.0790,0.3776
132,0.0000,0.0595,2.3387,27.5999,25.2612,50.4206,21.9795,3.0623,0.3738
144,0.0000,0.0341,2.2323,27.4139,25.1816,50.5244,22.0617,3.0287,0.3726
156,0.0000,0.0416,2.1838,27.3060,25.1222,50.4630,22.2310,3.1193,0.4149
168,0.0000,0.0216,2.1244,27.1900,25.0656,50.6642,22.1458,3.0584,0.3853
180,0.0000,0.0299,2.1223,27.3679,25.2456,50.3040,22.3281,3.1252,0.4045
192,0.0000,0.0160,2.1048,27.1598,25.0551,50.6357,22.2044,3.0577,0.3647
204,0.0000,0.0208,2.1488,27.4620,25.3132,50.5066,22.0314,3.0625,0.3971
216,0.0000,0.0132,2.0922,27.1758,25.0836,50.7103,22.1139,3.0592,0.3884
228,0.0000,0.0206,2.1527,27.1969,25.0442,50.7033,22.0998,3.1361,0.4137
240,0.0000,0.0000,2.0272,27.1644,25.1372,50.6044,22.2313,3.0413,0.3695
252,0.0000,0.0000,2.0028,26.9974,24.9946,50.6723,22.3303,3.1112,0.3820
264,0.0000,0.0000,1.9922,26.8898,24.8977,50.6454,22.4648,3.1733,0.3932
276,0.0000,0.0000,2.0311,26.6455,24.6144,50.8860,22.4685,3.0874,0.3710
288,0.0000,0.0000,1.9853,26.8148,24.8295,50.7224,22.4628,3.1637,0.3958
300,0.0000,0.0000,1.9697,26.8071,24.8374,50.7006,22.4922,3.1625,0.4028
312,0.0000,0.0000,1.9026,26.5959,24.6934,50.9077,22.4964,3.1171,0.3846
324,0.0000,0.0000,1.8756,26.5433,24.6678,51.1062,22.3505,3.0999,0.3817
336,0.0000,0.0000,1.8885,26.4673,24.5788,51.0032,22.5295,3.1531,0.3983
348,0.0000,0.0000,1.9270,26.5843,24.6573,50.6241,22.7917,3.2269,0.3922
360,0.0000,0.0000,1.8472,26.2895,24.4423,50.8012,22.9093,3.2331,0.4183
372,0.0000,0.0000,1.7740,26.4012,24.6272,50.8687,22.7301,3.2529,0.4153
384,0.0000,0.0000,1.7783,26.4579,24.6796,50.9865,22.5556,3.1469,0.3931
396,0.0000,0.0000,1.6737,26.1703,24.4965,51.2664,22.5634,3.1706,0.3896
408,0.0000,0.0000,1.6177,25.8809,24.2632,51.2631,22.8560,3.2289,0.3836
420,0.0000,0.0000,1.6934,25.7991,24.1058,51.3002,22.9007,3.1351,0.3561
