cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
540,0.0241,0.3163,4.5762,34.6360,30.0598,47.5357,17.8282,2.2759,0.2710
552,0.0214,0.3092,4.5945,34.6307,30.0362,47.4470,17.9223,2.2584,0.2606
564,0.0226,0.3161,4.6165,34.7386,30.1222,47.2564,18.0049,2.3284,0.2710
576,0.0252,0.3212,4.6603,34.8654,30.2051,47.4586,17.6760,2.2596,0.2695
588,0.0242,0.3231,4.6241,34.7883,30.1642,47.4004,17.8113,2.3044,0.2672
600,0.0252,0.3315,4.6935,34.9018,30.2083,47.2646,17.8336,2.2859,0.2686
612,0.0241,0.3315,4.7200,35.1535,30.4335,47.1986,17.6478,2.2529,0.2570
624,0.0246,0.3241,4.7224,35.1075,30.3851,47.2361,17.6563,2.2703,0.2726
636,0.0233,0.3294,4.7077,35.1203,30.4126,47.2955,17.5842,2.2504,0.2630
648,0.0251,0.3285,4.7610,35.2485,30.4875,47.2485,17.5030,2.2131,0.2622
660,0.0263,0.3401,4.7708,35.3306,30.5598,47.3127,17.3568,2.2174,0.2680
672,0.0251,0.3313,4.7550,35.3857,30.6307,47.1732,17.4410,2.2498,0.2672
684,0.0256,0.3361,4.8012,35.4378,30.6366,46.9970,17.5652,2.2541,0.2755
696,0.0252,0.3341,4.7960,35.4805,30.6845,47.1405,17.3790,2.2129,0.2596
708,0.0242,0.3333,4.8554,35.7659,30.9105,47.1024,17.1318,2.1615,0.2530
720,0.0253,0.3336,4.8357,35.7502,30.9144,47.0663,17.1836,2.1593,0.2494
732,0.0281,0.3413,4.9038,35.8557,30.9519,46.9970,17.1474,2.1557,0.2574
744,0.0262,0.3503,4.9058,35.8813,30.9755,47.1027,17.0160,2.1142,0.2418
756,0.0262,0.3398,4.9060,35.8681,30.9621,47.1115,17.0204,2.1515,0.2556
768,0.0260,0.3452,4.9364,36.0200,31.0836,46.9483,17.0316,2.1089,0.2390
780,0.0260,0.3492,4.9511,36.0242,31.0731,46.8853,17.0905,2.1352,0.2468
792,0.0258,0.3506,4.9284,36.0115,31.0830,46.9343,17.0542,2.1504,0.2502
804,0.0280,0.3585,5.0005,36.1577,31.1572,46.8862,16.9561,2.1377,0.2477
816,0.0251,0.3491,4.9674,36.1421,31.1747,46.8026,17.0554,2.1448,0.2531
828,0.0254,0.3461,4.9869,36.2638,31.2769,46.7859,16.9503,2.1615,0.2533
840,0.0278,0.3558,4.9587,36.2415,31.2828,46.9213,16.8372,2.1014,0.2380
852,0.0281,0.3633,5.0457,36.4309,31.3851,46.8595,16.7097,2.0563,0.2319
864,0.0267,0.3633,5.0991,36.6392,31.5401,46.6598,16.7011,2.0988,0.2441
876,0.0284,0.3597,5.0679,36.5746,31.5067,46.6330,16.7924,2.1192,0.2506
888,0.0262,0.3625,5.0862,36.6588,31.5726,46.5103,16.8308,2.1451,0.2478
900,0.0285,0.3662,5.0984,36.6753,31.5770,46.6596,16.6650,2.0917,0.2393
912,0.0282,0.3645,5.1458,36.7221,31.5763,46.5690,16.7090,2.0941,0.2464
924,0.0293,0.3733,5.1678,36.8258,31.6580,46.6299,16.5443,2.0649,0.2360
936,0.0292,0.3720,5.1787,36.8564,31.6778,46.5190,16.6245,2.0596,0.2325
948,0.0294,0.3756,5.2325,36.9448,31.7122,46.4794,16.5758,2.0902,0.2439
960,0.0273,0.3727,5.2477,37.1416,31.8939,46.4318,16.4267,2.0349,0.2329
972,0.0264,0.3681,5.1901,37.0058,31.8157,46.5072,16.4870,2.0667,0.2447
984,0.0302,0.3868,5.2643,37.1437,31.8795,46.3865,16.4698,2.0469,0.2379
996,0.0300,0.3793,5.2826,37.1564,31.8738,46.4660,16.3775,2.0593,0.2358
1008,0.0316,0.3915,5.2728,37.1557,31.8829,46.5325,16.3118,2.0317,0.2497
1020,0.0313,0.3843,5.3379,37.5075,32.1697,46.1718,16.3206,2.0168,0.2365
1032,0.0303,0.3821,5.2934,37.2648,31.9714,46.3539,16.3812,2.0356,0.2378
1044,0.0293,0.3756,5.2534,37.2683,32.0149,46.4356,16.2962,2.0266,0.2382
1056,0.0295,0.3854,5.3222,37.4950,32.1728,46.3004,16.2046,2.0087,0.2273
1068,0.0289,0.3852,5.3386,37.5654,32.2268,46.2608,16.1738,2.0099,0.2330
1080,0.0313,0.3810,5.3739,37.6871,32.3132,46.2374,16.0755,1.9670,0.2274
1092,0.0308,0.3890,5.4458,37.7766,32.3308,46.0565,16.1669,2.0182,0.2305
1104,0.0329,0.4038,5.4567,37.9008,32.4441,46.0794,16.0198,2.0235,0.2358
1116,0.0326,0.3985,5.4476,37.8843,32.4367,46.0789,16.0368,2.0076,0.2360
1128,0.0313,0.3972,5.4804,37.9125,32.4320,46.0443,16.0433,1.9768,0.2205
1140,0.0333,0.4039,5.4193,37.8662,32.4469,46.1002,16.0336,1.9876,0.2308
1152,0.0340,0.4082,5.5080,37.9515,32.4436,46.0577,15.9908,1.9960,0.2291
1164,0.0316,0.4052,5.5088,38.0386,32.5297,46.0590,15.9024,1.9602,0.2276
1176,0.0294,0.4031,5.5459,38.1417,32.5959,45.9925,15.8657,1.9549,0.2311
1188,0.0317,0.3996,5.5459,38.2368,32.6909,45.9538,15.8094,1.9440,0.2249
1200,0.0333,0.4173,5.5696,38.1428,32.5732,45.9299,15.9273,1.9770,0.2245
