cycle,BOTTOM_0_1,BOTTOM_1,BOTTOM_10,BOTTOM_50,LOW_MIDDLE_40,HIGH_MIDDLE_40,TOP_10,TOP_1,TOP_0_1
312,0.0152,0.2119,3.3802,29.4546,26.0745,48.9651,21.5802,2.9365,0.3472
324,0.0141,0.2064,3.3460,29.3574,26.0113,49.2385,21.4041,2.9323,0.3605
336,0.0143,0.2055,3.3394,29.3757,26.0363,49.3210,21.3033,2.8945,0.3519
348,0.0140,0.2006,3.2944,29.2355,25.9411,49.1982,21.5663,2.9520,0.3562
360,0.0141,0.2042,3.2990,29.0446,25.7456,49.4049,21.5505,2.9793,0.3694
372,0.0127,0.2010,3.2449,28.9003,25.6554,49.3614,21.7383,2.9868,0.3598
384,0.0141,0.2014,3.2579,28.8595,25.6016,49.2885,21.8520,3.0093,0.3639
396,0.0124,0.1912,3.2197,28.8413,25.6216,49.3007,21.8580,2.9781,0.3557
408,0.0133,0.1954,3.2094,28.6021,25.3927,49.5170,21.8809,2.9921,0.3603
420,0.0120,0.1912,3.1148,28.2740,25.1592,49.3735,22.3525,3.0586,0.3801
432,0.0131,0.1922,3.1344,28.4328,25.2984,49.2541,22.3131,3.1110,0.3695
444,0.0132,0.1963,3.1567,28.0749,24.9182,49.5778,22.3473,3.0617,0.3660
456,0.0138,0.1878,3.0747,28.0869,25.0122,49.5433,22.3698,3.1264,0.3792
468,0.0129,0.1806,2.9831,27.6927,24.7096,49.5382,22.7691,3.1922,0.4027
480,0.0139,0.1878,3.0594,27.9123,24.8529,49.5729,22.5148,3.0737,0.3782
492,0.0133,0.1883,3.0940,28.1008,25.0067,49.5086,22.3907,3.1442,0.3950
504,0.0119,0.1884,3.0939,27.9218,24.8278,49.4152,22.6630,3.1314,0.3678
516,0.0120,0.1754,3.0180,27.8601,24.8421,49.4667,22.6731,3.1286,0.3833
528,0.0130,0.1797,3.0092,27.7357,24.7265,49.3127,22.9517,3.1883,0.3793
540,0.0111,0.1733,3.0075,27.6960,24.6884,49.4053,22.8987,3.2694,0.3915
552,0.0131,0.1871,2.9745,27.4333,24.4588,49.4972,23.0695,3.2160,0.3858
564,0.0123,0.1800,2.9835,27.2883,24.3048,49.5135,23.1982,3.2503,0.4038
576,0.0117,0.1754,2.9263,27.0123,24.0860,49.6710,23.3167,3.2732,0.3903
588,0.0124,0.1680,2.9000,27.1205,24.2205,49.6343,23.2453,3.1678,0.3921
600,0.0106,0.1618,2.8551,26.9275,24.0724,49.7629,23.3096,3.3043,0.4069
612,0.0106,0.1694,2.9039,26.7820,23.8781,49.7542,23.4639,3.3136,0.4080
624,0.0109,0.1638,2.8431,26.7209,23.8777,49.5373,23.7419,3.2977,0.3830
636,0.0107,0.1679,2.8371,26.5978,23.7607,49.6479,23.7543,3.3544,0.4091
648,0.0108,0.1659,2.8307,26.6096,23.7789,49.7404,23.6500,3.3669,0.4155
660,0.0111,0.1626,2.8141,26.4222,23.6081,49.7434,23.8343,3.2828,0.3856
672,0.0113,0.1692,2.7871,26.3592,23.5721,49.8397,23.8011,3.3585,0.4213
684,0.0104,0.1597,2.7615,26.3967,23.6352,49.7908,23.8125,3.4262,0.4163
696,0.0105,0.1622,2.7165,26.0760,23.3595,49.8597,24.0643,3.3738,0.4121
708,0.0117,0.1641,2.7465,26.1008,23.3542,49.9199,23.9793,3.3464,0.3936
720,0.0107,0.1591,2.7446,25.9824,23.2378,49.8584,24.1592,3.4264,0.4270
732,0.0110,0.1549,2.6621,25.9178,23.2557,49.5767,24.5055,3.4586,0.4150
744,0.0098,0.1520,2.6439,25.6909,23.0470,49.9976,24.3115,3.4344,0.4202
756,0.0114,0.1574,2.6348,25.3245,22.6897,49.9853,24.6902,3.6291,0.4546
768,0.0113,0.1588,2.6136,25.4379,22.8242,49.7132,24.8489,3.6221,0.4409
780,0.0100,0.1520,2.6311,25.3606,22.7296,49.7771,24.8623,3.5953,0.4568
792,0.0101,0.1496,2.5682,25.1650,22.5968,49.9296,24.9053,3.6388,0.4519
804,0.0103,0.1528,2.5691,25.1644,22.5952,49.8406,24.9951,3.6125,0.4437
816,0.0102,0.1492,2.5549,25.0599,22.5049,49.7462,25.1940,3.6079,0.4530
828,0.0092,0.1470,2.5711,25.0172,22.4461,49.6843,25.2985,3.7074,0.4934
840,0.0103,0.1472,2.5302,24.8715,22.3413,49.8863,25.2422,3.6734,0.4392
852,0.0099,0.1400,2.5087,24.8055,22.2968,49.8457,25.3489,3.6743,0.4520
864,0.0098,0.1461,2.5187,24.6435,22.1248,50.0206,25.3358,3.7225,0.4743
876,0.0086,0.1361,2.4185,24.4192,22.0007,50.0808,25.5000,3.6801,0.4723
888,0.0081,0.1349,2.4046,24.2016,21.7970,50.0561,25.7423,3.7729,0.4763
900,0.0081,0.1351,2.4063,24.3477,21.9413,50.1841,25.4683,3.6590,0.4585
912,0.0097,0.1372,2.4001,24.3445,21.9444,50.2175,25.4380,3.7419,0.4866
924,0.0086,0.1314,2.3439,23.8491,21.5051,50.2214,25.9296,3.8338,0.4921
936,0.0090,0.1327,2.3380,23.9693,21.6313,49.8731,26.1576,3.8846,0.4891
948,0.0090,0.1289,2.3177,23.8601,21.5424,50.1324,26.0075,3.8132,0.4627
960,0.0080,0.1295,2.3118,23.5443,21.2325,49.9787,26.4770,3.9689,0.4906
972,0.0069,0.1301,2.3277,23.6334,21.3056,49.8637,26.5029,3.9789,0.5383
984,0.0073,0.1292,2.2633,23.4902,21.2269,49.7696,26.7402,3.9013,0.4749
996,0.0080,0.1235,2.2597,23.3246,21.0649,49.9349,26.7405,4.0269,0.5343
1008,0.0079,0.1234,2.2279,23.2309,21.0030,49.9374,26.8317,4.0217,0.5319
1020,0.0091,0.1263,2.2307,23.2867,21.0559,49.9095,26.8039,4.0008,0.5264
1032,0.0083,0.1232,2.2405,23.1296,20.8892,50.0799,26.7904,3.9570,0.5025
1044,0.0085,0.1229,2.1896,22.9570,20.7674,49.7664,27.2766,4.0981,0.5498
1056,0.0080,0.1220,2.1972,22.9014,20.7042,50.0086,27.0899,4.0817,0.5235
1068,0.0079,0.1208,2.2043,22.8708,20.6665,50.0143,27.1149,4.0070,0.4911
1080,0.0073,0.1207,2.1663,22.6651,20.4989,49.8622,27.4727,4.2428,0.5412
1092,0.0079,0.1166,2.1041,22.5149,20.4109,49.9560,27.5291,4.1236,0.5232
1104,0.0079,0.1184,2.1416,22.3635,20.2219,49.8535,27.7829,4.1639,0.5151
1116,0.0070,0.1139,2.0894,22.2043,20.1149,49.8768,27.9189,4.2289,0.5567
1128,0.0072,0.1127,2.0628,22.1449,20.0821,49.9580,27.8970,4.1843,0.5118
1140,0.0077,0.1128,2.0359,22.0088,19.9729,49.5852,28.4061,4.4573,0.5957
1152,0.0071,0.1113,2.0066,21.6114,19.6048,49.7724,28.6162,4.4686,0.5532
1164,0.0071,0.1104,2.0198,21.9663,19.9465,49.5708,28.4629,4.3722,0.5534
1176,0.0070,0.1112,2.0571,21.7896,19.7325,49.6779,28.5325,4.5024,0.5847
1188,0.0072,0.1102,2.0029,21.4336,19.4307,49.9528,28.6136,4.4259,0.5706
1200,0.0066,0.1070,1.9557,21.4740,19.5183,49.6962,28.8299,4.4416,0.5571
